% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.314429446e+05 +5.312330646e+05 +5.312330646e+05 -3.4108e+00 +4.3522e+00 -3.5606e+00 +4.4918e+00 +2.3327e+00
19 0 +3.038834028e+05 +3.036735228e+05 +3.036735228e+05 +3.7225e+00 +2.4389e-01 -3.9962e+00 +6.1697e-01 +2.1841e+00
34 0 +2.563188822e+05 +2.561090022e+05 +2.561090022e+05 -8.4659e-01 -3.8806e+00 -1.8286e+00 +9.9401e-01 +2.2040e+00
43 0 +6.798939518e+04 +6.777951518e+04 +6.777951518e+04 -6.7528e-01 -1.7690e+00 +4.5886e+00 +3.7703e+00 +1.8406e+00
134 0 +2.847363954e+03 +2.637483954e+03 +2.637483954e+03 +2.2679e+00 +2.5723e+00 +2.6599e+00 +2.1867e+00 +1.7601e+00
328 0 +8.908900039e+02 +6.810100039e+02 +6.810100039e+02 +2.6132e+00 +2.1773e+00 +4.1518e+00 +2.3552e+00 +1.7669e+00
451 0 +4.257474065e+02 +2.158674065e+02 +2.158674065e+02 +2.2472e+00 +2.2944e+00 +3.2570e+00 +2.3977e+00 +1.7706e+00
723 0 +2.981543154e+02 +8.827431537e+01 +8.827431537e+01 +8.7668e-01 +1.2193e+00 +3.1624e+00 +2.4208e+00 +1.7947e+00
823 0 +2.550595015e+02 +4.517950145e+01 +4.517950145e+01 +8.7668e-01 +1.3991e+00 +3.1624e+00 +2.4208e+00 +1.7800e+00
832 0 +2.277324568e+02 +1.785245679e+01 +1.785245679e+01 +3.7067e+00 +5.0822e-01 +3.2882e+00 +2.3472e+00 +1.7754e+00
870 0 +1.817555913e+02 -2.812440870e+01 -2.812440870e+01 +3.5515e+00 +1.3377e+00 +3.4065e+00 +2.3972e+00 +1.7741e+00
1002 0 +3.778227368e+01 -1.720977263e+02 -1.720977263e+02 -1.0085e+00 +2.6575e-01 +3.6040e+00 +2.3649e+00 +1.7820e+00
1202 0 +2.494630983e+01 -1.849336902e+02 -1.849336902e+02 +3.4339e+00 +2.6575e-01 +3.6040e+00 +2.3915e+00 +1.7820e+00
1252 0 +1.468414101e+01 -1.951958590e+02 -1.951958590e+02 +2.8861e+00 +8.8901e-01 +3.6040e+00 +2.3915e+00 +1.7874e+00
1431 0 +1.216327526e+01 -1.977167247e+02 -1.977167247e+02 -4.7378e-01 +7.4623e-01 +3.5150e+00 +2.3756e+00 +1.7847e+00
1500 0 +7.734303752e+00 -2.021456962e+02 -2.021456962e+02 +2.2898e+00 +7.9031e-01 +3.5209e+00 +2.3804e+00 +1.7861e+00
1518 0 +6.127773363e+00 -2.037522266e+02 -2.037522266e+02 -1.4468e-01 +5.3763e-01 +3.5863e+00 +2.3926e+00 +1.7869e+00
1610 0 +4.927679598e+00 -2.049523204e+02 -2.049523204e+02 +4.1163e-01 +7.4989e-01 +3.5903e+00 +2.3845e+00 +1.7860e+00
1698 0 +3.572841093e+00 -2.063071589e+02 -2.063071589e+02 +1.9101e+00 +2.6786e-01 +3.5195e+00 +2.3902e+00 +1.7859e+00
1766 0 +2.835010015e+00 -2.070449900e+02 -2.070449900e+02 +1.7646e+00 +3.4687e-01 +3.5820e+00 +2.3900e+00 +1.7865e+00
1768 0 +1.951012283e+00 -2.079289877e+02 -2.079289877e+02 +6.1645e-01 +5.3763e-01 +3.5863e+00 +2.3894e+00 +1.7861e+00
1902 0 +1.488689064e+00 -2.083913109e+02 -2.083913109e+02 +5.3466e-01 +6.1532e-01 +3.5579e+00 +2.3850e+00 +1.7852e+00
1946 0 +1.166690377e+00 -2.087133096e+02 -2.087133096e+02 +8.4638e-01 +3.9354e-01 +3.5449e+00 +2.3824e+00 +1.7861e+00
1961 0 +7.286030565e-01 -2.091513969e+02 -2.091513969e+02 +8.5893e-01 +5.7942e-01 +3.5547e+00 +2.3847e+00 +1.7856e+00
1969 0 +6.449698373e-01 -2.092350302e+02 -2.092350302e+02 +8.9505e-01 +4.5366e-01 +3.5582e+00 +2.3861e+00 +1.7849e+00
1992 0 +6.181515146e-01 -2.092618485e+02 -2.092618485e+02 +1.4831e+00 +4.8240e-01 +3.5702e+00 +2.3864e+00 +1.7851e+00
2087 0 +4.730060654e-01 -2.094069939e+02 -2.094069939e+02 +1.0672e+00 +5.1352e-01 +3.5479e+00 +2.3842e+00 +1.7860e+00
2102 0 +2.411773400e-01 -2.096388227e+02 -2.096388227e+02 +1.4002e+00 +3.9616e-01 +3.5579e+00 +2.3873e+00 +1.7859e+00
2293 0 +1.750192450e-01 -2.097049808e+02 -2.097049808e+02 +9.3641e-01 +4.6561e-01 +3.5633e+00 +2.3861e+00 +1.7855e+00
2323 0 +1.323200569e-01 -2.097476799e+02 -2.097476799e+02 +1.2488e+00 +5.0092e-01 +3.5563e+00 +2.3869e+00 +1.7857e+00
2402 0 +8.732422975e-02 -2.097926758e+02 -2.097926758e+02 +1.2727e+00 +4.1295e-01 +3.5604e+00 +2.3864e+00 +1.7857e+00
2434 0 +5.035485650e-02 -2.098296451e+02 -2.098296451e+02 +1.1927e+00 +4.7674e-01 +3.5555e+00 +2.3871e+00 +1.7855e+00
2469 0 +3.152508926e-02 -2.098484749e+02 -2.098484749e+02 +1.2294e+00 +4.3189e-01 +3.5513e+00 +2.3863e+00 +1.7857e+00
2703 0 +1.140055104e-02 -2.098685994e+02 -2.098685994e+02 +1.2416e+00 +4.5153e-01 +3.5554e+00 +2.3865e+00 +1.7857e+00
