% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.021945718e+01 +1.327945718e+01 +1.327945718e+01 +1.3939e-03 -2.8000e+00 -2.4005e-01 -4.3607e+00 -2.3985e+00 -2.4816e+00 +4.7049e+00 +3.2753e+00 +1.2683e+00 -2.1988e+00 +2.1700e+00 -3.4075e-01 -2.2897e+00 +2.4713e+00 +2.1743e+00 +2.0047e+00 -3.0869e+00 +2.4891e+00 +2.2236e+00 +1.6683e+00
2 0 +2.669798489e+01 +9.757984890e+00 +9.757984890e+00 +1.2264e+00 -2.6011e-01 -2.5243e+00 -4.3945e+00 +2.8001e+00 +1.1546e+00 -1.5605e+00 -3.9440e+00 +2.6157e+00 +7.3893e-01 +5.1233e-01 -2.3753e+00 +3.0419e+00 -3.1923e+00 -3.3483e+00 +1.1548e+00 +3.0010e+00 +4.0117e+00 +2.2444e+00 +4.9400e+00
5 0 +1.775676018e+01 +8.167601759e-01 +8.167601759e-01 +2.8867e+00 -1.0112e+00 -5.0189e-01 +1.0109e+00 +2.9905e+00 -2.6912e+00 +9.8551e-02 -4.6040e+00 +3.5134e+00 +1.9850e+00 +4.9187e+00 +1.6165e+00 +2.5685e+00 -2.0670e+00 -1.6379e-02 +3.3836e+00 +4.1132e+00 -5.9280e-01 -1.6247e+00 +4.7555e+00
52 0 +1.173829722e+01 -5.201702776e+00 -5.201702776e+00 +2.4465e+00 -1.7707e+00 +1.0263e+00 -3.7139e+00 +3.4265e+00 -1.0121e+00 +2.3110e+00 +1.1604e+00 -4.1927e-01 +2.6415e-01 +3.6041e+00 -4.6057e+00 +2.1127e+00 -1.5560e+00 +5.0000e+00 +3.7992e+00 +5.0000e+00 +9.8711e-01 -1.3046e+00 +2.7801e+00
106 0 +1.063782286e+01 -6.302177142e+00 -6.302177142e+00 +2.7167e+00 -2.5584e+00 +3.9032e-01 -2.5736e+00 +2.6415e+00 +4.6769e-01 +1.2451e+00 +2.8505e-02 -6.1999e-01 +2.2833e-01 +2.7848e+00 +6.2164e-01 +2.0321e+00 -2.2166e+00 +7.6013e-01 +9.7472e-01 +4.2235e+00 -3.2283e-02 +1.1308e+00 +1.1037e+00
118 0 +8.878513076e+00 -8.061486924e+00 -8.061486924e+00 +1.9503e+00 -3.8718e+00 -2.3233e+00 -1.8066e+00 +3.2539e+00 +1.3107e+00 +1.2243e+00 -4.6553e+00 +1.8239e+00 +2.6824e+00 +2.3141e+00 -9.1492e-01 -1.0816e+00 -3.8631e+00 +6.6939e-01 +5.0000e+00 +4.4688e+00 -6.5158e-01 -8.9897e-01 +2.5930e-01
187 0 +8.539235869e+00 -8.400764131e+00 -8.400764131e+00 +3.6240e+00 -1.1135e+00 -3.1031e+00 -1.2791e+00 +2.7861e+00 -1.7862e+00 +4.8805e+00 -1.2141e+00 -3.7509e+00 -6.5839e-01 +4.1909e+00 -2.8934e+00 +3.7949e-01 -1.3789e+00 -3.9969e-02 +4.6382e+00 +5.0000e+00 -8.2553e-01 -3.7353e-01 +5.0000e+00
213 0 +8.291765787e+00 -8.648234213e+00 -8.648234213e+00 +3.5220e+00 +1.8068e-01 -2.1243e+00 -3.9495e+00 +3.1509e+00 -1.5065e-01 +4.9575e+00 +7.2077e-01 -2.0424e+00 -4.1920e+00 +3.2131e+00 -1.1374e+00 -4.6855e+00 +8.4184e-01 +1.0433e+00 +5.0000e+00 +4.9588e+00 -2.8630e+00 -2.5319e-01 +3.0863e+00
220 0 +8.040494674e+00 -8.899505326e+00 -8.899505326e+00 +1.1564e+00 -1.4556e-01 +1.0569e-02 -6.4196e-01 +4.3156e+00 -2.9420e+00 -7.3060e-01 -1.5438e+00 -1.1898e+00 -2.9872e-01 +1.8993e+00 -9.6562e-01 -1.8321e+00 -3.5829e+00 +1.6551e+00 +3.8021e+00 +4.2770e+00 +3.7864e-01 +1.3990e+00 +7.1029e-01
246 0 +7.933154177e+00 -9.006845823e+00 -9.006845823e+00 +7.8921e-01 -6.8316e-01 -2.5520e+00 -2.9792e-01 +3.4713e+00 -2.7295e-01 +2.1719e+00 -5.0000e+00 +2.5859e-01 +3.2902e-01 +4.7232e+00 -1.3903e+00 -2.6247e+00 -2.1825e+00 +1.0250e+00 +3.4971e+00 +5.0000e+00 -1.8648e-01 +6.1964e-01 +4.6693e+00
