alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
SSA,6,4,2,inf,15251,-1,-1,-1,-1,1.1689305305480957
SSA,6,5,2,inf,15251,-1,-1,-1,-1,1.1586854457855225
SSA,6,1,2,inf,15251,-1,-1,-1,-1,1.1578927040100098
SSA,6,2,2,inf,15251,-1,-1,-1,-1,1.175729751586914
SSA,6,3,2,inf,15251,1,1,1,1,1.1479740142822266
SSA,6,4,2,inf,15251,-1,-1,-1,-1,1.2298669815063477
SSA,6,5,2,inf,15251,-1,-1,-1,-1,1.1006174087524414
SSA,6,1,2,inf,15251,-1,-1,-1,-1,1.1459245681762695
SSA,6,2,2,inf,15251,-1,-1,-1,-1,1.1053085327148438
SSA,6,3,2,inf,15251,1,1,1,1,1.1102826595306396
SSA,6,4,2,inf,15251,-1,-1,-1,-1,1.1187705993652344
SSA,6,5,2,inf,15251,-1,-1,-1,-1,1.1740245819091797
SSA,7,1,2,inf,15251,-1,-1,-1,-1,1.1646623611450195
SSA,7,2,2,inf,15251,-1,-1,-1,-1,1.1718966960906982
SSA,7,3,2,inf,15251,-1,-1,-1,-1,1.1809208393096924
SSA,7,4,2,inf,15251,-1,-1,-1,-1,1.155052661895752
SSA,7,5,2,inf,15251,-1,-1,-1,-1,1.179361343383789
SSA,7,1,2,inf,15251,-1,-1,-1,-1,1.1551058292388916
SSA,7,2,2,inf,15251,-1,-1,-1,-1,1.1564080715179443
SSA,7,3,2,inf,15251,-1,-1,-1,-1,1.1443047523498535
SSA,7,4,2,inf,15251,-1,-1,-1,-1,1.1448194980621338
SSA,7,5,2,inf,15251,-1,-1,-1,-1,1.1912832260131836
SSA,7,1,2,inf,15251,-1,-1,-1,-1,1.1594138145446777
SSA,7,2,2,inf,15251,-1,-1,-1,-1,1.1413514614105225
SSA,7,3,2,inf,15251,-1,-1,-1,-1,1.1370563507080078
SSA,7,4,2,inf,15251,-1,-1,-1,-1,1.157149314880371
SSA,7,5,2,inf,15251,-1,-1,-1,-1,1.1616027355194092
SSA,8,1,2,inf,15251,-1,-1,-1,-1,1.1245782375335693
SSA,8,2,2,inf,15251,2,2,2,2,1.131441593170166
SSA,8,3,2,inf,15251,-1,-1,-1,-1,1.1217067241668701
SSA,8,4,2,inf,15251,9,9,9,9,1.2358200550079346
SSA,8,5,2,inf,15251,-1,-1,-1,-1,1.1597814559936523
SSA,8,1,2,inf,15251,-1,-1,-1,-1,1.1472806930541992
SSA,8,2,2,inf,15251,1,1,1,1,1.2200994491577148
SSA,8,3,2,inf,15251,-1,-1,-1,-1,1.279909610748291
SSA,8,4,2,inf,15251,20,20,20,20,1.2979114055633545
SSA,8,5,2,inf,15251,-1,-1,-1,-1,1.1412873268127441
SSA,8,1,2,inf,15251,-1,-1,-1,-1,1.104259967803955
SSA,8,2,2,inf,15251,1,1,1,1,1.0914757251739502
SSA,8,3,2,inf,15251,-1,-1,-1,-1,1.108982801437378
SSA,8,4,2,inf,15251,4,4,4,4,1.1878917217254639
SSA,8,5,2,inf,15251,-1,-1,-1,-1,1.1745326519012451
SSA,9,1,2,inf,15251,-1,-1,-1,-1,1.138906717300415
SSA,9,2,2,inf,15251,-1,-1,-1,-1,1.1951868534088135
SSA,9,3,2,inf,15251,-1,-1,-1,-1,1.1801960468292236
SSA,9,4,2,inf,15251,33,33,33,33,1.175384759902954
SSA,9,5,2,inf,15251,-1,-1,-1,-1,1.159451961517334
SSA,9,1,2,inf,15251,-1,-1,-1,-1,1.110114336013794
SSA,9,2,2,inf,15251,-1,-1,-1,-1,1.1322729587554932
SSA,9,3,2,inf,15251,-1,-1,-1,-1,1.162869930267334
SSA,9,4,2,inf,15251,7,7,7,7,1.1281931400299072
SSA,9,5,2,inf,15251,-1,-1,-1,-1,1.0865809917449951
SSA,9,1,2,inf,15251,-1,-1,-1,-1,1.1592645645141602
SSA,9,2,2,inf,15251,-1,-1,-1,-1,1.1337172985076904
SSA,9,3,2,inf,15251,-1,-1,-1,-1,1.221656084060669
SSA,9,4,2,inf,15251,22,22,22,22,1.1702990531921387
SSA,9,5,2,inf,15251,-1,-1,-1,-1,1.1446797847747803
SSA,10,1,2,inf,15251,53,53,53,53,1.1888468265533447
SSA,10,2,2,inf,15251,-1,-1,-1,-1,1.1951284408569336
SSA,10,3,2,inf,15251,52,52,52,52,1.1976077556610107
SSA,10,4,2,inf,15251,107,107,107,107,1.1742784976959229
SSA,10,5,2,inf,15251,201,201,201,201,1.2920868396759033
SSA,10,1,2,inf,15251,106,106,106,106,1.1566131114959717
SSA,10,2,2,inf,15251,-1,-1,-1,-1,1.208373785018921
SSA,10,3,2,inf,15251,55,55,55,55,1.2216284275054932
SSA,10,4,2,inf,15251,154,154,154,154,1.1765027046203613
SSA,10,5,2,inf,15251,104,104,104,104,1.2189795970916748
SSA,10,1,2,inf,15251,391,391,391,391,1.2529804706573486
SSA,10,2,2,inf,15251,-1,-1,-1,-1,1.1987240314483643
SSA,10,3,2,inf,15251,9,9,9,9,1.2076685428619385
