alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
jSO,5,14,2,100.42000110000001,1373,-1,-1,-1,-1,0.02202630043029785
jSO,5,15,2,-7.529998899999995,1373,7,7,7,7,0.019849777221679688
jSO,6,1,2,35.9,2980,-1,-1,-1,-1,0.0370936393737793
jSO,6,2,2,31.37,3012,-1,-1,-1,-1,0.03815460205078125
jSO,6,3,2,-1000.0,2666,1,1,1,1,0.03377366065979004
jSO,6,4,2,131.92,2615,-1,-1,-1,-1,0.03343629837036133
jSO,6,5,2,590.84,2751,-1,-1,-1,-1,0.035692691802978516
jSO,6,6,2,30.98,3076,-1,-1,-1,-1,0.03850817680358887
jSO,6,7,2,-144.54,2768,11,11,11,11,0.03477954864501953
jSO,6,8,2,-96.49,3076,4,4,4,4,0.038725852966308594
jSO,6,9,2,1000.0,2852,-1,-1,-1,-1,0.03712868690490723
jSO,6,10,2,-154.76,2852,14,14,14,14,0.03610849380493164
jSO,6,11,2,39.14,2948,-1,-1,-1,-1,0.03730058670043945
jSO,6,12,2,-11.86,3012,42,42,42,42,0.03794550895690918
jSO,6,13,2,70.68,2852,-1,-1,-1,-1,0.03619670867919922
jSO,6,14,2,-6.26,2996,4,4,4,4,0.0376129150390625
jSO,6,15,2,183.86,2802,-1,-1,-1,-1,0.03626656532287598
jSO,7,1,2,92.94,2176,-1,-1,-1,-1,0.027289152145385742
jSO,7,2,2,35.35,2248,-1,-1,-1,-1,0.028084278106689453
jSO,7,3,2,3.82,2598,-1,-1,-1,-1,0.03236103057861328
jSO,7,4,2,21.75,2086,-1,-1,-1,-1,0.026952028274536133
jSO,7,5,2,64.79,2212,-1,-1,-1,-1,0.03158760070800781
jSO,7,6,2,54.07,2649,-1,-1,-1,-1,0.03657388687133789
jSO,7,7,2,-91.52,2104,2,2,2,2,0.029397010803222656
jSO,7,8,2,22.63,2338,-1,-1,-1,-1,0.030832290649414062
jSO,7,9,2,15.54,2320,-1,-1,-1,-1,0.03096795082092285
jSO,7,10,2,-376.51,2086,3,3,3,3,0.027286291122436523
jSO,7,11,2,396.04,2122,-1,-1,-1,-1,0.027811527252197266
jSO,7,12,2,128.11,2230,-1,-1,-1,-1,0.029093503952026367
jSO,7,13,2,-292.35,2212,3,3,3,3,0.028528213500976562
jSO,7,14,2,311.01,2176,-1,-1,-1,-1,0.028356313705444336
jSO,7,15,2,-805.18,1994,1,1,1,1,0.026178836822509766
jSO,8,1,2,149.15,3172,-1,-1,-1,-1,0.04067730903625488
jSO,8,2,2,-1000.0,2513,5,5,5,5,0.03282451629638672
jSO,8,3,2,98.62,2836,-1,-1,-1,-1,0.03690481185913086
jSO,8,4,2,-47.15,2852,25,25,25,25,0.034421682357788086
jSO,8,5,2,37.52,2964,-1,-1,-1,-1,0.037863731384277344
jSO,8,6,2,-425.75,2530,5,5,5,5,0.02953314781188965
jSO,8,7,2,-220.9,2964,4,4,4,4,0.03326225280761719
jSO,8,8,2,-359.48,2445,14,14,14,14,0.028269290924072266
jSO,8,9,2,27.48,2852,-1,-1,-1,-1,0.03303122520446777
jSO,8,10,2,36.09,2900,-1,-1,-1,-1,0.032366275787353516
jSO,8,11,2,-57.91,2852,49,49,49,49,0.03215360641479492
jSO,8,12,2,-334.91,2513,6,6,6,6,0.028175830841064453
jSO,8,13,2,-46.7,2819,21,21,21,21,0.03240346908569336
jSO,8,14,2,-93.08,2819,6,6,6,6,0.03184866905212402
jSO,8,15,2,41.68,2666,-1,-1,-1,-1,0.030712366104125977
jSO,9,1,2,123.83,2700,-1,-1,-1,-1,0.030966520309448242
jSO,9,2,2,47.51,2836,-1,-1,-1,-1,0.0327296257019043
jSO,9,3,2,55.34,2836,-1,-1,-1,-1,0.032534122467041016
jSO,9,4,2,-90.33,3188,4,4,4,4,0.03728795051574707
jSO,9,5,2,65.61,2996,-1,-1,-1,-1,0.04123830795288086
jSO,9,6,2,-290.08,2948,4,4,4,4,0.04081273078918457
jSO,9,7,2,25.1,2980,-1,-1,-1,-1,0.0412294864654541
jSO,9,8,2,-87.56,2852,13,13,13,13,0.0400996208190918
jSO,9,9,2,60.07,2632,-1,-1,-1,-1,0.037769317626953125
jSO,9,10,2,-136.63,2632,2,2,2,2,0.036971092224121094
jSO,9,11,2,163.93,2547,-1,-1,-1,-1,0.03589582443237305
jSO,9,12,2,-50.02,2819,18,18,18,18,0.03879904747009277
jSO,9,13,2,588.86,2445,-1,-1,-1,-1,0.03459763526916504
jSO,9,14,2,-32.94,2683,26,26,26,26,0.03727531433105469
jSO,9,15,2,-111.62,2802,4,4,4,4,0.03924059867858887
jSO,10,1,2,-54.94,2564,195,195,195,195,0.037188053131103516
jSO,10,2,2,59.13,2768,-1,-1,-1,-1,0.039530038833618164
jSO,10,3,2,-491.53,2564,220,220,220,220,0.03688311576843262
jSO,10,4,2,-170.2,2615,213,213,213,213,0.037703514099121094
jSO,10,5,2,-469.75,2564,71,71,71,71,0.037520647048950195
jSO,10,6,2,-12.8,2683,200,200,200,200,0.03056931495666504
jSO,10,7,2,-385.69,2374,147,147,147,147,0.02831888198852539
jSO,10,8,2,40.0,2632,-1,-1,-1,-1,0.037872314453125
jSO,10,9,2,114.26,2717,-1,-1,-1,-1,0.03856062889099121
jSO,10,10,2,13.93,2717,-1,-1,-1,-1,0.038778066635131836
jSO,10,11,2,-31.75,2683,242,242,242,242,0.03876757621765137
jSO,10,12,2,54.32,2615,-1,-1,-1,-1,0.037381887435913086
jSO,10,13,2,40.52,2666,-1,-1,-1,-1,0.03801250457763672
jSO,10,14,2,-118.49,2802,275,275,275,275,0.039713144302368164
jSO,10,15,2,28.1,2564,-1,-1,-1,-1,0.03710603713989258
jSO,11,1,2,76.27,2564,-1,-1,-1,-1,0.03718924522399902
jSO,11,2,2,-22.55,2785,415,415,415,415,0.04003310203552246
jSO,11,3,2,13.66,2734,-1,-1,-1,-1,0.039786577224731445
jSO,11,4,2,937.84,2445,-1,-1,-1,-1,0.03591513633728027
jSO,11,5,2,-78.72,2564,113,113,113,113,0.03728318214416504
jSO,11,6,2,-598.43,2615,96,96,96,96,0.03780102729797363
jSO,11,7,2,-85.42,2581,281,281,281,281,0.03744363784790039
jSO,11,8,2,193.25,2598,-1,-1,-1,-1,0.03769111633300781
jSO,11,9,2,-181.5,2700,116,116,116,116,0.038988351821899414
jSO,11,10,2,452.62,2547,-1,-1,-1,-1,0.03717613220214844
jSO,11,11,2,-118.46,2666,127,127,127,127,0.038336992263793945
jSO,11,12,2,99.73,2530,-1,-1,-1,-1,0.03691244125366211
jSO,11,13,2,40.44,2700,-1,-1,-1,-1,0.039151668548583984
jSO,11,14,2,-121.6,2768,140,140,140,140,0.0407412052154541
jSO,11,15,2,-38.11,2717,279,279,279,279,0.04057741165161133
jSO,12,1,2,-621.11,2356,118,118,118,118,0.03498363494873047
jSO,12,2,2,-254.82,7148,279,279,279,279,0.08044314384460449
jSO,12,3,2,56.61,3140,-1,-1,-1,-1,0.035552978515625
jSO,12,4,2,-18.1,4018,31,31,31,31,0.0445709228515625
jSO,12,5,2,37.77,3060,-1,-1,-1,-1,0.03393197059631348
jSO,12,6,2,-15.23,3506,140,140,140,140,0.03948020935058594
jSO,12,7,2,-161.43,3251,121,121,121,121,0.037140846252441406
jSO,12,8,2,328.03,3341,-1,-1,-1,-1,0.03798794746398926
jSO,12,9,2,-32.13,5447,57,57,57,57,0.06581425666809082
jSO,12,10,2,15.76,6376,-1,-1,-1,-1,0.08517885208129883
jSO,12,11,2,37.35,4675,-1,-1,-1,-1,0.05680227279663086
jSO,12,12,2,-309.63,3431,237,237,237,237,0.04021954536437988
jSO,12,13,2,-1000.0,2683,15,15,15,15,0.029733896255493164
jSO,12,14,2,58.0,3266,-1,-1,-1,-1,0.03658652305603027
jSO,12,15,2,94.38,2374,-1,-1,-1,-1,0.029691219329833984
jSO,13,1,2,29.97,4045,-1,-1,-1,-1,0.05096101760864258
jSO,13,2,2,-51.71,3640,53,53,53,53,0.04564189910888672
jSO,13,3,2,-279.95,3566,3,3,3,3,0.04331350326538086
jSO,13,4,2,931.99,2996,-1,-1,-1,-1,0.03281545639038086
jSO,13,5,2,113.31,3640,-1,-1,-1,-1,0.0392453670501709
jSO,13,6,2,-300.02,3156,2,2,2,2,0.034215688705444336
jSO,13,7,2,44.71,3640,-1,-1,-1,-1,0.03923511505126953
jSO,13,8,2,-1000.0,3076,2,2,2,2,0.04535484313964844
jSO,13,9,2,304.2,3251,-1,-1,-1,-1,0.048659563064575195
jSO,13,10,2,-104.67,3416,5,5,5,5,0.05197620391845703
jSO,13,11,2,486.95,3251,-1,-1,-1,-1,0.048838138580322266
jSO,13,12,2,96.55,3920,-1,-1,-1,-1,0.05759787559509277
jSO,13,13,2,6.32,6836,-1,-1,-1,-1,0.10419964790344238
