% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.329285525e+05 +1.330777025e+05 +1.330777025e+05 +1.9000e+00 -2.5698e+00 -4.2151e+00 -4.7503e+00 -3.1925e+00
2 0 +3.511269070e+03 +3.660419070e+03 +3.660419070e+03 +1.0734e+00 -1.1285e+00 -9.5517e-01 -2.4356e+00 +4.6734e+00
10 0 +1.077066452e+03 +1.226216452e+03 +1.226216452e+03 -1.0005e+00 -1.8383e+00 -6.3912e-01 +3.4855e+00 +1.1755e+00
54 0 +8.057786235e+02 +9.549286235e+02 +9.549286235e+02 -7.0867e-01 -2.6052e+00 -6.8170e-01 +2.8937e+00 +1.3535e+00
100 0 +5.545720693e+02 +7.037220693e+02 +7.037220693e+02 -3.7961e-01 -6.8741e-01 -5.6771e-01 +3.2768e+00 +2.7654e+00
175 0 +4.742780859e+02 +6.234280859e+02 +6.234280859e+02 +2.1199e-01 -8.9174e-01 +9.6069e-02 +3.3688e+00 +3.5459e+00
194 0 +3.414103151e+02 +4.905603151e+02 +4.905603151e+02 -1.0688e+00 -9.2639e-01 +3.0667e-01 +3.7578e+00 +4.0721e+00
301 0 +3.063703426e+02 +4.555203426e+02 +4.555203426e+02 -1.3374e+00 -5.2968e-01 +2.0073e-01 +3.7116e+00 +4.2035e+00
304 0 +2.450415058e+02 +3.941915058e+02 +3.941915058e+02 -1.7985e+00 -1.0365e+00 +5.7388e-01 +3.7062e+00 +4.6559e+00
309 0 +1.782460280e+02 +3.273960280e+02 +3.273960280e+02 -9.8555e-01 -4.8567e-01 +5.7922e-01 +3.7154e+00 +4.0577e+00
355 0 +7.679263196e+01 +2.259426320e+02 +2.259426320e+02 -3.2744e-02 -3.5417e-01 +6.7112e-01 +3.6189e+00 +4.5182e+00
477 0 +3.392678865e+01 +1.830767887e+02 +1.830767887e+02 -1.2946e-01 -2.2536e-01 +7.4465e-01 +3.8124e+00 +4.8355e+00
557 0 +2.202390987e+01 +1.711739099e+02 +1.711739099e+02 -2.2429e-02 -3.6303e-02 +6.7202e-01 +3.7999e+00 +4.7607e+00
627 0 +1.901009633e+01 +1.681600963e+02 +1.681600963e+02 -2.1266e-02 -1.5734e-01 +7.2354e-01 +3.8145e+00 +4.7891e+00
657 0 +1.549472951e+01 +1.646447295e+02 +1.646447295e+02 +1.4074e-01 +3.8637e-02 +7.0472e-01 +3.8042e+00 +4.9101e+00
694 0 +1.513366753e+01 +1.642836675e+02 +1.642836675e+02 -2.3340e-02 -1.5683e-01 +7.3077e-01 +3.8164e+00 +4.8969e+00
727 0 +1.320196228e+01 +1.623519623e+02 +1.623519623e+02 -3.4404e-02 -1.2891e-01 +7.2519e-01 +3.8161e+00 +4.9250e+00
764 0 +1.139124344e+01 +1.605412434e+02 +1.605412434e+02 +5.7281e-02 -1.2483e-01 +6.9033e-01 +3.8273e+00 +4.9792e+00
854 0 +8.278704071e+00 +1.574287041e+02 +1.574287041e+02 +1.1526e-01 -6.0766e-02 +6.8253e-01 +3.7915e+00 +4.9655e+00
875 0 +7.578988797e+00 +1.567289888e+02 +1.567289888e+02 +4.9094e-02 -1.2388e-01 +7.0712e-01 +3.8107e+00 +4.9947e+00
1115 0 +6.945343377e+00 +1.560953434e+02 +1.560953434e+02 +6.1369e-02 -1.0234e-01 +7.1979e-01 +3.8183e+00 +4.9704e+00
1157 0 +6.912280853e+00 +1.560622809e+02 +1.560622809e+02 +8.0146e-02 -1.0855e-01 +7.3979e-01 +3.8190e+00 +4.9911e+00
1160 0 +6.239046297e+00 +1.553890463e+02 +1.553890463e+02 +6.6887e-02 -1.1520e-01 +7.2216e-01 +3.7986e+00 +4.9754e+00
1215 0 +5.481634280e+00 +1.546316343e+02 +1.546316343e+02 +9.4538e-02 -9.5126e-02 +7.2818e-01 +3.7960e+00 +4.9798e+00
1223 0 +5.283292102e+00 +1.544332921e+02 +1.544332921e+02 +5.5461e-02 -6.0664e-02 +7.2336e-01 +3.7952e+00 +4.9719e+00
1275 0 +4.677539279e+00 +1.538275393e+02 +1.538275393e+02 +7.6459e-02 -6.5064e-02 +7.2293e-01 +3.7872e+00 +4.9265e+00
1404 0 +4.584780582e+00 +1.537347806e+02 +1.537347806e+02 +8.7747e-02 -5.5881e-02 +7.3630e-01 +3.7842e+00 +4.9123e+00
1452 0 +4.506854445e+00 +1.536568544e+02 +1.536568544e+02 +7.8313e-02 -5.6801e-02 +7.3313e-01 +3.7927e+00 +4.9139e+00
1708 0 +4.414886706e+00 +1.535648867e+02 +1.535648867e+02 +8.9262e-02 -5.9431e-02 +7.3528e-01 +3.7874e+00 +4.9055e+00
2342 0 +4.364737607e+00 +1.535147376e+02 +1.535147376e+02 +8.7904e-02 -6.3064e-02 +7.2920e-01 +3.7835e+00 +4.8692e+00
2632 0 +4.262910800e+00 +1.534129108e+02 +1.534129108e+02 +8.9580e-02 -6.0164e-02 +7.2581e-01 +3.7548e+00 +4.7015e+00
2709 0 +4.166145967e+00 +1.533161460e+02 +1.533161460e+02 +8.5389e-02 -6.2203e-02 +7.1934e-01 +3.7248e+00 +4.5231e+00
2966 0 +4.055810334e+00 +1.532058103e+02 +1.532058103e+02 +8.4929e-02 -6.1391e-02 +7.0075e-01 +3.6742e+00 +4.2552e+00
3020 0 +3.975616984e+00 +1.531256170e+02 +1.531256170e+02 +8.3577e-02 -6.3115e-02 +6.9129e-01 +3.6522e+00 +4.1205e+00
3114 0 +3.886286110e+00 +1.530362861e+02 +1.530362861e+02 +7.8254e-02 -6.5695e-02 +6.8411e-01 +3.6216e+00 +3.9520e+00
3239 0 +3.787443966e+00 +1.529374440e+02 +1.529374440e+02 +7.4183e-02 -7.0082e-02 +6.7907e-01 +3.6018e+00 +3.8245e+00
3426 0 +3.533918821e+00 +1.526839188e+02 +1.526839188e+02 +8.5630e-02 -8.5308e-02 +6.4081e-01 +3.4350e+00 +2.9899e+00
3476 0 +3.205552387e+00 +1.523555524e+02 +1.523555524e+02 +8.3731e-02 -9.4754e-02 +6.1494e-01 +3.3404e+00 +2.4898e+00
3489 0 +3.084917280e+00 +1.522349173e+02 +1.522349173e+02 +7.7047e-02 -9.1863e-02 +5.8818e-01 +3.3109e+00 +2.3476e+00
3519 0 +2.945115901e+00 +1.520951159e+02 +1.520951159e+02 +8.8831e-02 -1.0361e-01 +5.8778e-01 +3.2973e+00 +2.2840e+00
4679 0 +2.883123817e+00 +1.520331238e+02 +1.520331238e+02 +7.9217e-02 -1.0000e-01 +5.5197e-01 +3.1914e+00 +1.7402e+00
4903 0 +2.790975659e+00 +1.519409757e+02 +1.519409757e+02 +7.7529e-02 -1.0234e-01 +5.5056e-01 +3.1880e+00 +1.7299e+00
5028 0 +2.733887702e+00 +1.518838877e+02 +1.518838877e+02 +7.0685e-02 -1.6499e-01 +4.5275e-01 +2.8382e+00 +2.9522e-01
5131 0 +2.160072028e+00 +1.513100720e+02 +1.513100720e+02 +7.1572e-02 -1.6131e-01 +4.6425e-01 +2.9245e+00 +6.2374e-01
5478 0 +1.949683207e+00 +1.510996832e+02 +1.510996832e+02 +7.1610e-02 -1.6166e-01 +4.6109e-01 +2.9375e+00 +6.5154e-01
5681 0 +1.888831643e+00 +1.510388316e+02 +1.510388316e+02 +7.1585e-02 -1.6171e-01 +4.5979e-01 +2.9425e+00 +6.3628e-01
5839 0 +1.840835225e+00 +1.509908352e+02 +1.509908352e+02 +7.1402e-02 -1.6146e-01 +4.5978e-01 +2.9251e+00 +5.8415e-01
5989 0 +1.818743138e+00 +1.509687431e+02 +1.509687431e+02 +7.1283e-02 -1.6117e-01 +4.5990e-01 +2.9234e+00 +5.7116e-01
6711 0 +1.626465858e+00 +1.507764659e+02 +1.507764659e+02 +5.7534e-02 -1.6077e-01 +4.6056e-01 +2.9064e+00 +4.6244e-01
6770 0 +1.617928144e+00 +1.507679281e+02 +1.507679281e+02 +4.9879e-02 -1.6086e-01 +4.6029e-01 +2.9011e+00 +5.0541e-01
6889 0 +1.547239463e+00 +1.506972395e+02 +1.506972395e+02 +4.9285e-02 -1.6584e-01 +4.6023e-01 +2.8968e+00 +4.7990e-01
6890 0 +1.495522799e+00 +1.506455228e+02 +1.506455228e+02 +4.6068e-02 -1.6246e-01 +4.6588e-01 +2.9208e+00 +5.6654e-01
7006 0 +1.463672290e+00 +1.506136723e+02 +1.506136723e+02 +4.3904e-02 -1.6292e-01 +4.6194e-01 +2.9224e+00 +5.7458e-01
7178 0 +1.432002235e+00 +1.505820022e+02 +1.505820022e+02 +4.7953e-02 -1.6478e-01 +4.6090e-01 +2.9212e+00 +5.4674e-01
7988 0 +1.406869813e+00 +1.505568698e+02 +1.505568698e+02 +3.6250e-02 -1.6622e-01 +4.5665e-01 +2.9029e+00 +4.8163e-01
8028 0 +1.379954279e+00 +1.505299543e+02 +1.505299543e+02 +3.6637e-02 -1.6735e-01 +4.5386e-01 +2.8963e+00 +4.5235e-01
8211 0 +1.332063947e+00 +1.504820639e+02 +1.504820639e+02 +3.3698e-02 -1.7218e-01 +4.4551e-01 +2.8851e+00 +3.9676e-01
8261 0 +1.318066914e+00 +1.504680669e+02 +1.504680669e+02 +3.3336e-02 -1.7281e-01 +4.4457e-01 +2.8810e+00 +3.8395e-01
8420 0 +1.264012255e+00 +1.504140123e+02 +1.504140123e+02 +3.1006e-02 -1.7959e-01 +4.3925e-01 +2.8642e+00 +3.2386e-01
8478 0 +1.257468560e+00 +1.504074686e+02 +1.504074686e+02 +2.9553e-02 -1.8176e-01 +4.3631e-01 +2.8605e+00 +2.9866e-01
8511 0 +1.229823738e+00 +1.503798237e+02 +1.503798237e+02 +3.1212e-02 -1.8363e-01 +4.3348e-01 +2.8486e+00 +2.6768e-01
8670 0 +1.199477596e+00 +1.503494776e+02 +1.503494776e+02 +3.2268e-02 -1.8495e-01 +4.3002e-01 +2.8427e+00 +2.3112e-01
8931 0 +1.174766870e+00 +1.503247669e+02 +1.503247669e+02 +3.3794e-02 -1.8615e-01 +4.2760e-01 +2.8313e+00 +1.8998e-01
9361 0 +1.145981450e+00 +1.502959815e+02 +1.502959815e+02 +3.3537e-02 -1.8583e-01 +4.1727e-01 +2.8153e+00 +1.2303e-01
9461 0 +1.121667056e+00 +1.502716671e+02 +1.502716671e+02 +3.3037e-02 -1.8595e-01 +4.1617e-01 +2.8050e+00 +9.1658e-02
9838 0 +1.078230630e+00 +1.502282306e+02 +1.502282306e+02 +2.3676e-02 -2.0979e-01 +3.8775e-01 +2.6956e+00 -3.0360e-01
9921 0 +1.071235275e+00 +1.502212353e+02 +1.502212353e+02 +1.8030e-02 -2.0696e-01 +3.9180e-01 +2.7034e+00 -2.8538e-01
9988 0 +1.013171534e+00 +1.501631715e+02 +1.501631715e+02 +2.2134e-02 -2.1085e-01 +3.8857e-01 +2.6999e+00 -3.1299e-01
10039 0 +9.805758541e-01 +1.501305759e+02 +1.501305759e+02 +2.0201e-02 -2.0720e-01 +3.8724e-01 +2.6985e+00 -3.0885e-01
10089 0 +9.771310167e-01 +1.501271310e+02 +1.501271310e+02 +1.8475e-02 -2.1248e-01 +3.8372e-01 +2.6956e+00 -3.1831e-01
10238 0 +9.366917370e-01 +1.500866917e+02 +1.500866917e+02 +1.9047e-02 -2.1726e-01 +3.7356e-01 +2.6948e+00 -3.2910e-01
10240 0 +9.185126939e-01 +1.500685127e+02 +1.500685127e+02 +1.7787e-02 -2.1494e-01 +3.7615e-01 +2.6939e+00 -3.3159e-01
10421 0 +9.102529490e-01 +1.500602529e+02 +1.500602529e+02 +1.7918e-02 -2.1436e-01 +3.7102e-01 +2.6921e+00 -3.5056e-01
10606 0 +7.611770473e-01 +1.499111770e+02 +1.499111770e+02 +1.7015e-02 -2.2489e-01 +3.3972e-01 +2.5592e+00 -8.1350e-01
10706 0 +7.465446829e-01 +1.498965447e+02 +1.498965447e+02 +1.4209e-02 -2.3109e-01 +3.2578e-01 +2.5168e+00 -9.6940e-01
11115 0 +5.495862380e-01 +1.496995862e+02 +1.496995862e+02 +8.8424e-03 -2.5794e-01 +2.7652e-01 +2.4299e+00 -1.2651e+00
11311 0 +5.403638984e-01 +1.496903639e+02 +1.496903639e+02 +2.3347e-03 -2.5469e-01 +2.6054e-01 +2.4105e+00 -1.2686e+00
11750 0 +4.942471481e-01 +1.496442471e+02 +1.496442471e+02 +1.4809e-03 -2.5283e-01 +2.6315e-01 +2.4192e+00 -1.2538e+00
11853 0 +4.345642070e-01 +1.495845642e+02 +1.495845642e+02 +1.6540e-03 -2.5238e-01 +2.7120e-01 +2.4189e+00 -1.2584e+00
11903 0 +4.193482390e-01 +1.495693482e+02 +1.495693482e+02 +1.8815e-03 -2.5273e-01 +2.7077e-01 +2.4208e+00 -1.2590e+00
11953 0 +4.162293244e-01 +1.495662293e+02 +1.495662293e+02 +1.9724e-03 -2.5287e-01 +2.7060e-01 +2.4216e+00 -1.2592e+00
13089 0 +3.937871597e-01 +1.495437872e+02 +1.495437872e+02 -3.0127e-03 -2.7300e-01 +1.8948e-01 +2.1928e+00 -1.9516e+00
15655 0 +3.797116242e-01 +1.495297116e+02 +1.495297116e+02 -5.3095e-04 -2.7203e-01 +1.9326e-01 +2.2324e+00 -1.8015e+00
15819 0 +3.279948390e-01 +1.494779948e+02 +1.494779948e+02 -1.6956e-03 -2.7218e-01 +1.9178e-01 +2.2340e+00 -1.8226e+00
16005 0 +3.178974878e-01 +1.494678975e+02 +1.494678975e+02 -2.6967e-03 -2.7265e-01 +1.9114e-01 +2.2315e+00 -1.8280e+00
16055 0 +3.158517027e-01 +1.494658517e+02 +1.494658517e+02 -2.8918e-03 -2.7273e-01 +1.9110e-01 +2.2311e+00 -1.8276e+00
16189 0 +3.076289343e-01 +1.494576289e+02 +1.494576289e+02 -4.2321e-03 -2.7294e-01 +1.9091e-01 +2.2138e+00 -1.8684e+00
16419 0 +2.976780064e-01 +1.494476780e+02 +1.494476780e+02 -3.9110e-03 -2.7319e-01 +1.9060e-01 +2.2204e+00 -1.8550e+00
16969 0 +2.950301995e-01 +1.494450302e+02 +1.494450302e+02 -5.0621e-03 -2.7327e-01 +1.9021e-01 +2.2148e+00 -1.8774e+00
20051 0 +2.919690038e-01 +1.494419690e+02 +1.494419690e+02 -6.4033e-03 -2.7325e-01 +1.9030e-01 +2.2148e+00 -1.8754e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.637383757e+04 +8.537383757e+04 +8.537383757e+04 +3.1300e-02 -4.1320e+00 +4.5704e+00 +1.0526e+00 -7.5960e-01
4 0 +3.352824726e+04 +3.252824726e+04 +3.252824726e+04 -4.4918e-01 -2.8786e+00 +3.9609e+00 -2.9263e-02 +2.6237e+00
18 0 +1.098016335e+04 +9.980163354e+03 +9.980163354e+03 -1.2478e+00 +9.1064e-01 -6.6528e-01 +8.4126e-01 +3.1720e-01
42 0 +3.224537850e+03 +2.224537850e+03 +2.224537850e+03 -4.5839e+00 +1.3629e+00 -8.1891e-01 -1.1122e+00 +3.9320e+00
69 0 +1.690647784e+03 +6.906477845e+02 +6.906477845e+02 -3.6347e+00 +3.5257e-01 -1.2480e+00 -2.1431e+00 -4.0998e-01
70 0 +8.969837009e+02 -1.030162991e+02 -1.030162991e+02 -3.4064e+00 -2.8947e-01 -6.0023e-01 -2.4378e+00 -7.2141e-01
103 0 +4.495132942e+02 -5.504867058e+02 -5.504867058e+02 -3.7679e+00 +7.0608e-01 +9.3006e-01 -2.8252e+00 -9.7297e-01
162 0 +9.724163711e+01 -9.027583629e+02 -9.027583629e+02 -3.2701e+00 -2.6224e-01 +8.7973e-01 -2.9609e+00 -2.7554e+00
311 0 +5.086361569e+01 -9.491363843e+02 -9.491363843e+02 -4.2882e+00 +1.7212e-01 +7.8128e-01 -3.0545e+00 -2.9336e+00
360 0 +3.592724932e+01 -9.640727507e+02 -9.640727507e+02 -3.8766e+00 -2.0692e-02 +4.7291e-01 -2.9984e+00 -2.6136e+00
361 0 +3.529315060e+01 -9.647068494e+02 -9.647068494e+02 -4.2494e+00 +4.2017e-01 +4.0766e-01 -3.0264e+00 -2.9491e+00
435 0 +3.298223210e+01 -9.670177679e+02 -9.670177679e+02 -4.2829e+00 +6.2385e-01 +3.7762e-01 -2.8079e+00 -2.8622e+00
513 0 +2.535722959e+01 -9.746427704e+02 -9.746427704e+02 -4.2290e+00 +1.9280e-01 +2.7846e-01 -2.8287e+00 -2.9206e+00
532 0 +1.429844762e+01 -9.857015524e+02 -9.857015524e+02 -4.2524e+00 +2.9296e-01 +7.0478e-01 -2.3912e+00 -3.2528e+00
588 0 +1.104551893e+01 -9.889544811e+02 -9.889544811e+02 -4.3489e+00 +4.2250e-01 +6.8511e-01 -2.5053e+00 -3.2771e+00
685 0 +7.877323228e+00 -9.921226768e+02 -9.921226768e+02 -4.3837e+00 +5.9083e-01 +7.2267e-01 -2.4775e+00 -3.1745e+00
754 0 +7.743186227e+00 -9.922568138e+02 -9.922568138e+02 -4.4737e+00 +6.8656e-01 +7.2203e-01 -2.5251e+00 -3.1638e+00
826 0 +6.437425350e+00 -9.935625746e+02 -9.935625746e+02 -4.4056e+00 +5.9944e-01 +7.4419e-01 -2.4456e+00 -3.1038e+00
852 0 +5.438630401e+00 -9.945613696e+02 -9.945613696e+02 -4.4800e+00 +5.9099e-01 +7.6436e-01 -2.5401e+00 -3.0847e+00
908 0 +5.226062784e+00 -9.947739372e+02 -9.947739372e+02 -4.4296e+00 +5.0871e-01 +6.0946e-01 -2.5962e+00 -3.0548e+00
909 0 +4.691194868e+00 -9.953088051e+02 -9.953088051e+02 -4.4025e+00 +5.1609e-01 +6.5014e-01 -2.5250e+00 -3.0403e+00
1059 0 +4.667490351e+00 -9.953325096e+02 -9.953325096e+02 -4.3955e+00 +4.9633e-01 +6.3625e-01 -2.5317e+00 -3.0356e+00
2104 0 +4.518318932e+00 -9.954816811e+02 -9.954816811e+02 -4.1788e+00 +2.9892e-01 +5.5946e-01 -2.5428e+00 -3.0439e+00
2165 0 +4.285489991e+00 -9.957145100e+02 -9.957145100e+02 -4.0078e+00 +2.1770e-01 +5.4942e-01 -2.5452e+00 -3.0451e+00
2207 0 +4.203065356e+00 -9.957969346e+02 -9.957969346e+02 -3.9150e+00 +1.7108e-01 +5.0974e-01 -2.5485e+00 -3.0440e+00
2217 0 +3.908008996e+00 -9.960919910e+02 -9.960919910e+02 -3.5338e+00 +2.1642e-01 +5.7812e-01 -2.5496e+00 -3.0460e+00
2233 0 +3.571483353e+00 -9.964285166e+02 -9.964285166e+02 -3.5780e+00 +2.7604e-01 +5.8874e-01 -2.5391e+00 -3.0453e+00
2258 0 +3.412244757e+00 -9.965877552e+02 -9.965877552e+02 -3.4660e+00 +2.7418e-01 +5.2988e-01 -2.5389e+00 -3.0460e+00
2343 0 +3.244358484e+00 -9.967556415e+02 -9.967556415e+02 -3.4937e+00 +2.9027e-01 +5.3057e-01 -2.5201e+00 -3.0425e+00
2344 0 +3.208053499e+00 -9.967919465e+02 -9.967919465e+02 -3.5083e+00 +3.0453e-01 +5.3085e-01 -2.5314e+00 -3.0456e+00
2399 0 +3.104010363e+00 -9.968959896e+02 -9.968959896e+02 -3.4469e+00 +3.6642e-01 +5.4617e-01 -2.5211e+00 -3.0458e+00
2443 0 +3.022413266e+00 -9.969775867e+02 -9.969775867e+02 -3.3923e+00 +3.8883e-01 +5.3967e-01 -2.5181e+00 -3.0485e+00
2466 0 +2.945790233e+00 -9.970542098e+02 -9.970542098e+02 -3.4049e+00 +3.8319e-01 +5.5364e-01 -2.5199e+00 -3.0498e+00
2566 0 +2.803692467e+00 -9.971963075e+02 -9.971963075e+02 -3.3422e+00 +4.5322e-01 +5.7264e-01 -2.5255e+00 -3.0510e+00
2630 0 +2.595033572e+00 -9.974049664e+02 -9.974049664e+02 -3.2537e+00 +5.2741e-01 +6.1505e-01 -2.5022e+00 -3.0495e+00
2654 0 +2.407076530e+00 -9.975929235e+02 -9.975929235e+02 -3.2567e+00 +5.2768e-01 +6.3754e-01 -2.5059e+00 -3.0488e+00
2704 0 +2.296757800e+00 -9.977032422e+02 -9.977032422e+02 -3.2306e+00 +5.5367e-01 +6.6284e-01 -2.4983e+00 -3.0485e+00
2741 0 +2.140536132e+00 -9.978594639e+02 -9.978594639e+02 -3.2100e+00 +5.7560e-01 +6.8870e-01 -2.5124e+00 -3.0477e+00
2754 0 +2.083134705e+00 -9.979168653e+02 -9.979168653e+02 -3.1909e+00 +6.0848e-01 +6.9585e-01 -2.5129e+00 -3.0477e+00
2785 0 +2.001033762e+00 -9.979989662e+02 -9.979989662e+02 -3.1804e+00 +6.4567e-01 +7.4066e-01 -2.5145e+00 -3.0485e+00
2794 0 +1.924752201e+00 -9.980752478e+02 -9.980752478e+02 -3.1190e+00 +6.7982e-01 +7.9894e-01 -2.4989e+00 -3.0439e+00
2893 0 +1.892995973e+00 -9.981070040e+02 -9.981070040e+02 -3.0959e+00 +7.0580e-01 +7.8933e-01 -2.4957e+00 -3.0439e+00
2944 0 +1.818555522e+00 -9.981814445e+02 -9.981814445e+02 -3.0990e+00 +7.1251e-01 +8.0082e-01 -2.4969e+00 -3.0434e+00
2958 0 +1.774571209e+00 -9.982254288e+02 -9.982254288e+02 -3.0873e+00 +7.3787e-01 +8.2935e-01 -2.4922e+00 -3.0449e+00
