% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.412802669e+04 +1.427717669e+04 +1.427717669e+04 -4.6271e+00 +3.8909e-01 -2.3671e+00
2 0 +1.205631660e+04 +1.220546660e+04 +1.220546660e+04 -1.1016e+00 +2.6357e+00 +4.8520e+00
6 0 +4.195331810e+03 +4.344481810e+03 +4.344481810e+03 +8.1160e-01 -2.6168e+00 -3.8455e+00
11 0 +6.518751437e+02 +8.010251437e+02 +8.010251437e+02 -2.8841e-02 -2.2748e+00 -1.7919e+00
15 0 +3.648937754e+02 +5.140437754e+02 +5.140437754e+02 +3.6069e-01 -2.1086e-01 +2.0773e+00
17 0 +3.357423545e+02 +4.848923545e+02 +4.848923545e+02 -1.7947e+00 -1.7618e+00 +7.3036e-01
37 0 +1.406682280e+02 +2.898182280e+02 +2.898182280e+02 -2.0941e+00 +3.6607e-01 +1.0729e+00
67 0 +5.067565983e+01 +1.998256598e+02 +1.998256598e+02 -2.2322e+00 +2.2799e-01 +9.3486e-01
78 0 +3.727809322e+01 +1.864280932e+02 +1.864280932e+02 -5.7625e-01 -5.7483e-01 -5.6778e-01
81 0 +2.046448306e+01 +1.696144831e+02 +1.696144831e+02 -9.3327e-01 -9.3966e-01 -9.3779e-01
84 0 +1.154555050e+01 +1.606955505e+02 +1.606955505e+02 -1.2763e+00 -1.2820e+00 -1.2740e+00
103 0 +1.007188195e+01 +1.592218820e+02 +1.592218820e+02 -1.1814e+00 -1.1869e+00 -1.1775e+00
105 0 +9.224314111e+00 +1.583743141e+02 +1.583743141e+02 -1.2494e+00 -1.2396e+00 -1.2120e+00
124 0 +5.315206769e+00 +1.544652068e+02 +1.544652068e+02 -1.1823e+00 -1.2205e+00 -1.0817e+00
147 0 +5.205648878e+00 +1.543556489e+02 +1.543556489e+02 -1.1902e+00 -1.2286e+00 -1.0888e+00
202 0 +4.047555665e+00 +1.531975557e+02 +1.531975557e+02 -1.1406e+00 -1.2195e+00 -9.8562e-01
242 0 +3.726894399e+00 +1.528768944e+02 +1.528768944e+02 -1.1526e+00 -1.2324e+00 -9.9600e-01
254 0 +3.415753402e+00 +1.525657534e+02 +1.525657534e+02 -1.1691e+00 -1.2489e+00 -1.0125e+00
259 0 +3.124718673e+00 +1.522747187e+02 +1.522747187e+02 -1.2032e+00 -1.2830e+00 -1.0466e+00
301 0 +2.881414948e+00 +1.520314149e+02 +1.520314149e+02 -1.1869e+00 -1.2655e+00 -9.8598e-01
338 0 +2.706400175e+00 +1.518564002e+02 +1.518564002e+02 -1.1987e+00 -1.2781e+00 -9.9580e-01
347 0 +2.630163348e+00 +1.517801633e+02 +1.517801633e+02 -1.2076e+00 -1.2870e+00 -1.0047e+00
394 0 +2.546277330e+00 +1.516962773e+02 +1.516962773e+02 -1.2404e+00 -1.3144e+00 -1.0226e+00
402 0 +2.459702905e+00 +1.516097029e+02 +1.516097029e+02 -1.2147e+00 -1.2945e+00 -9.8068e-01
432 0 +2.410087898e+00 +1.515600879e+02 +1.515600879e+02 -1.2213e+00 -1.3015e+00 -9.8598e-01
442 0 +2.383770722e+00 +1.515337707e+02 +1.515337707e+02 -1.2330e+00 -1.3132e+00 -9.9772e-01
727 0 +2.326805001e+00 +1.514768050e+02 +1.514768050e+02 -1.2386e+00 -1.3236e+00 -9.7940e-01
1558 0 +2.287585936e+00 +1.514375859e+02 +1.514375859e+02 -1.2045e+00 -1.3252e+00 -9.7507e-01
1668 0 +2.226508535e+00 +1.513765085e+02 +1.513765085e+02 -1.1790e+00 -1.3440e+00 -9.7430e-01
1762 0 +2.174803820e+00 +1.513248038e+02 +1.513248038e+02 -1.1475e+00 -1.3443e+00 -9.7607e-01
1829 0 +2.106794137e+00 +1.512567941e+02 +1.512567941e+02 -1.0978e+00 -1.3423e+00 -9.7310e-01
1859 0 +2.072889342e+00 +1.512228893e+02 +1.512228893e+02 -1.0932e+00 -1.3524e+00 -9.8605e-01
1930 0 +1.959788771e+00 +1.511097888e+02 +1.511097888e+02 -1.0338e+00 -1.3505e+00 -9.8598e-01
1931 0 +1.905507972e+00 +1.510555080e+02 +1.510555080e+02 -1.0077e+00 -1.3483e+00 -9.8449e-01
1967 0 +1.904117844e+00 +1.510541178e+02 +1.510541178e+02 -1.0041e+00 -1.3447e+00 -9.8086e-01
2007 0 +1.826131700e+00 +1.509761317e+02 +1.509761317e+02 -9.6778e-01 -1.3399e+00 -9.8049e-01
2026 0 +1.730019009e+00 +1.508800190e+02 +1.508800190e+02 -9.2171e-01 -1.3320e+00 -9.6869e-01
2030 0 +1.649389940e+00 +1.507993899e+02 +1.507993899e+02 -8.9292e-01 -1.3314e+00 -9.7040e-01
2107 0 +1.510362890e+00 +1.506603629e+02 +1.506603629e+02 -7.6840e-01 -1.3141e+00 -9.5604e-01
2437 0 +1.475736725e+00 +1.506257367e+02 +1.506257367e+02 -7.7918e-01 -1.3062e+00 -9.5151e-01
2585 0 +1.444904466e+00 +1.505949045e+02 +1.505949045e+02 -7.8004e-01 -1.2999e+00 -9.5253e-01
2608 0 +1.411070402e+00 +1.505610704e+02 +1.505610704e+02 -7.5214e-01 -1.2932e+00 -9.5152e-01
2700 0 +1.371044877e+00 +1.505210449e+02 +1.505210449e+02 -7.2548e-01 -1.2773e+00 -9.4432e-01
2701 0 +1.339573428e+00 +1.504895734e+02 +1.504895734e+02 -7.1497e-01 -1.2735e+00 -9.4780e-01
2774 0 +1.301609139e+00 +1.504516091e+02 +1.504516091e+02 -6.8897e-01 -1.2521e+00 -9.3514e-01
2780 0 +1.288031080e+00 +1.504380311e+02 +1.504380311e+02 -6.9047e-01 -1.2403e+00 -9.2800e-01
2802 0 +1.244945661e+00 +1.503949457e+02 +1.503949457e+02 -6.9669e-01 -1.2393e+00 -9.3555e-01
2870 0 +1.225290240e+00 +1.503752902e+02 +1.503752902e+02 -6.8321e-01 -1.2400e+00 -9.3730e-01
2882 0 +1.178805233e+00 +1.503288052e+02 +1.503288052e+02 -6.8650e-01 -1.2313e+00 -9.4169e-01
