alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
WOA,6,4,2,inf,8051,-1,-1,-1,-1,0.39024972915649414
WOA,6,5,2,inf,8051,-1,-1,-1,-1,0.39359354972839355
WOA,6,1,2,inf,8051,-1,-1,-1,-1,0.3826723098754883
WOA,6,2,2,inf,8051,-1,-1,-1,-1,0.37340855598449707
WOA,6,3,2,inf,8051,3,3,3,3,0.3709242343902588
WOA,6,4,2,inf,8051,-1,-1,-1,-1,0.38184285163879395
WOA,6,5,2,inf,8051,-1,-1,-1,-1,0.37328505516052246
WOA,6,1,2,inf,8051,-1,-1,-1,-1,0.37711405754089355
WOA,6,2,2,inf,8051,-1,-1,-1,-1,0.39456629753112793
WOA,6,3,2,inf,8051,1,1,1,1,0.3715627193450928
WOA,6,4,2,inf,8051,-1,-1,-1,-1,0.3866245746612549
WOA,6,5,2,inf,8051,-1,-1,-1,-1,0.41821813583374023
WOA,7,1,2,inf,8051,-1,-1,-1,-1,0.38924503326416016
WOA,7,2,2,inf,8051,-1,-1,-1,-1,0.37012505531311035
WOA,7,3,2,inf,8051,-1,-1,-1,-1,0.36892056465148926
WOA,7,4,2,inf,8051,-1,-1,-1,-1,0.37967371940612793
WOA,7,5,2,inf,8051,-1,-1,-1,-1,0.38127779960632324
WOA,7,1,2,inf,8051,-1,-1,-1,-1,0.3879265785217285
WOA,7,2,2,inf,8051,-1,-1,-1,-1,0.38305044174194336
WOA,7,3,2,inf,8051,-1,-1,-1,-1,0.38298487663269043
WOA,7,4,2,inf,8051,-1,-1,-1,-1,0.39990806579589844
WOA,7,5,2,inf,8051,-1,-1,-1,-1,0.4150826930999756
WOA,7,1,2,inf,8051,-1,-1,-1,-1,0.3664822578430176
WOA,7,2,2,inf,8051,-1,-1,-1,-1,0.3816506862640381
WOA,7,3,2,inf,8051,-1,-1,-1,-1,0.3709595203399658
WOA,7,4,2,inf,8051,-1,-1,-1,-1,0.3646407127380371
WOA,7,5,2,inf,8051,-1,-1,-1,-1,0.36539244651794434
WOA,8,1,2,inf,8051,-1,-1,-1,-1,0.3811178207397461
